file_name,text_extract,supp_name,supp_vat,date,amount,currency
Da Paulo (67),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 9299 01.11.2019 TISCH 63 13:14:06 1 P.Carbonara 21.50 21.50 4 Coca Cola 5.30 21.20 3 San Pell. 5dl 6.30 18.90 1 Eistee 5.30 5.30 1 Apfelsaft 5.30 5.30 1 Rinds Filet 150g 41.50 41.50 1 Rib-Eye 300g 59.50 59.50 1 Menu 2 23.90 23.90 1 Verde 8.50 8.50 3 Mista 9.50 28.50 5 Primeburger150g 26.50 132.50 1 Speck 3.00 3.00 Rechnungsbetrag Fr. 369.60 Eur 336.00 MWST NETTO STEUER BRUTTO 1 = 7.7% 343.18 26.42 369.60 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,01.11.2019,369.6,CHF
Da Paulo (68),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7600 02.09.2019 TISCH 68 13:13:37 2 Menü 3 Pizza 19.90 39.80 2 Coca Cola 5.30 10.60 1 Cola Zero 5.30 5.30 2 San Pell. 5dl 6.30 12.60 2 Eistee 5.30 10.60 1 Rivella rot 5.30 5.30 4 Espresso 4.60 18.40 1 Kaffee Creme 4.60 4.60 1 Cappuccino 5.60 5.60 1 Menu 1 16.90 16.90 5 Menu 2 23.90 119.50 Rechnungsbetrag Fr. 249.20 Eur 226.50 MWST NETTO STEUER BRUTTO 1=7.7% 231.38 17.82 249.20 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,02.09.2019,249.2,CHF
Da Paulo (69),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 4099 10.05.2019 TISCH 63 22:12:12 2 San Pell. 5dl 6.30 12.60 1 Aqua Pan. 5dl 6.30 6.30 1 Scalopp.Limone 35.50 35.50 1 Cordonbleu Schwein 29.50 29.50 11 1dl Tamaral 7.90 86.90 2 Stange 3d1 4.70 9.40 1 3 kugel 10.50 10.50 1 Mista 9.50 9.50 Rechnungsbetrag Fr. 200.20 Eur 182.00 MWST NETTO STEUER BRUTTO 1 = 7.7% 185.89 14.31 200.20 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,10.05.2019,200.2,CHF
Da Paulo (7),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7747 07.09.2019 TISCH 78 21:07:59 1 Panache 3dl 4.70 4.70 1 Aqua Pan. 5dl 6.30 6.30 1 K1. Diavolo 19.50 19.50 1 K1.Gorgonzola 17.50 17.50 2 Espresso 4.60 9.20 1 Extra 2.00 2.00 1 Verde 8.50 8.50 1 Mista 9.50 9.50 Rechnungsbetrag Fr. 77.20 Eur 70.20 MWST NETTO STEUER BRUTTO 1 = 7.7% 71.68 5.52 77.20 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,07.09.2019,77.2,CHF
Da Paulo (70),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 2 21 Rechnung 10435 06.12.2019 TISCH 78 21:11:28 1 San Pell. 5dl 6.30 6.30 2 San Pellegri 11 11.20 22.40 1 K1. 4 Stagioni 18.50 18.50 8 1dl Tamaral 7.90 63.20 1 Stange 3dl 4.70 4.70 2 Pros. Spumante 9.50 19.00 1 Tomaten+Cipolla 8.50 8.50 1 Mista 9.50 9.50 2 Pizza Padrone 24.50 49.00 1 Diavolo 21.50 21.50 Rechnungsbetrag Fr. 222.60 Eur 202.40 MWST NETTO STEUER BRUTTO 1=7.7% 206.69 15.91 222.60 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,06.12.2019,222.6,CHF
Da Paulo (71),RISTORANTE DA the PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnuna 3407 15.04.2019 TISCH 3 21:02:18 1 Feldschl. 5dl 6.70 6.70 1 Spag Arrabbiata 22.50 22.50 1 Coca Cola 5.30 5.30 4 San Pell. 5dl 6.30 25.20 1 Aqua Pan. 5dl 6.30 6.30 1 A.Schorle 5.30 5.30 1 Taglia. Padrone 28.50 28.50 1 Kl. Carbonara 18.50 18.50 3 Espresso 4.60 13.80 1 Kaffee Creme 4.60 4.60 1 Gorgonzola 19.50 19.50 2 Papale fl. 52.00 104.00 3 1dl Papale 7.80 23.40 2 Carbonara 20.50 41.00 1 Paulo 24.50 24.50 Rechnungsbetrag Fr. 349.10 Eur 317.40 MWST NETTO STEUER BRUTTO 1 = $ 7.7% 324.14 24.96 349.10 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA the PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,15.04.2019,349.1,CHF
Da Paulo (72),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 2 21 Rechnung 1141 10.02.2018 TISCH 75 20:25:22 1 + 6.00 SFr. 6.00 6.00 1 Aqua Pan. 5dl 6.00 6.00 2 Scalop. Marsala 34.50 69.00 2 Schwarztee 4.50 9.00 1 1 kugel 3.50 3.50 2 Minestrone 9.50 19.00 1 Caramel 8.50 8.50 Rechnungsbetrag Fr. 121.00 Eur 110.00 MWST NETTO STEUER BRUTTO 1=7.7% 112.35 8.65 121.00 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal... CHE-237.307.037 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-237.307.037,10.02.2018,121,CHF
Da Paulo (73),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 6388 26.07.2019 TISCH 500 11:48:31 1 Kl.GnoCasalingha 19.50 19.50 1 Kl. Prosciutto 16.50 16.50 1 K1. Funghi 16.50 16.50 2 Kl. Prosc Fungh 17.50 35.00 1 Kl. 4 Stagioni 18.50 18.50 1 K1. Hawaii 16.50 16.50 1 Kl. Carbonara 18.50 18.50 1 Kl.Gorgonzola 17.50 17.50 2 Calzone 21.50 43.00 Rechnungsbetrag Fr. 201.50 Eur 183.20 MWST NETTO STEUER BRUTTO 1 = 7.7% 187.09 14.41 201.50 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,26.07.2019,201.5,CHF
Da Paulo (74),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 8470 03.10.2019 TISCH 68 13:23:03 2 Menü 3 Pizza 19.90 39.80 1 Coca Cola 5.30 5.30 3 San Pell. 5dl 6.30 18.90 1 Eistee 5.30 5.30 1 Orangesaft 4.80 4.80 4 Espresso 4.60 18.40 2 Kaffee Creme 4.60 9.20 1 Cinotto 5.30 5.30 1 Menu 1 16.90 16.90 3 Menüdessert 5.40 16.20 1 Napoli 18.50 18.50 1 4 Stagioni 20.50 20.50 1 Paulo 24.50 24.50 1 Diavolo 21.50 21.50 Rechnungsbetrag Fr. 225.10 . Eur 204.60 MWST NETTO STEUER BRUTTO 1=7.7% 209.01 16.09 225.10 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,03.10.2019,225.1,CHF
Da Paulo (75),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 3351 12.04.2019 TISCH 70 22:02:12 2 Coca Cola 5.30 10.60 1 Cordonbleu Schwein 29.50 29.50 1 Espresso 4.60 4.60 1 Kaffee Creme 4.60 4.60 2 Stange 3dl 4.70 9.40 1 1 dl Pinot Grigio 7.20 7.20 1 KalbssnitzelSpargel 39.50 39.50 1 Spargelsalat 14.50 14.50 3 Aperol Spritz 12.00 36.00 1 K1.SteakSalat 13.50 13.50 1 Vanilla Berries 10.50 10.50 1 Maple Walnut 10.50 10.50 1 +100g 10.00 10.00 1 + 6.00 SFr. 6.00 6.00 Rechnungsbetrag Fr. 206.40 . Eur 187.60 MWST NETTO STEUER BRUTTO 1=7.7% 191.64 14.76 206.40 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,12.04.2019,206.4,CHF
Da Paulo (76),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 2553 20.03.2019 TISCH 73 13:02:22 1 Menü 3 Pizza 19.90 19.90 2 Gemüsetellen 24.50 49.00 1 Aqua Pan. 11 11.20 11.20 1 San Pellegri 11 11.20 11.20 1 K1. Tort B.Salvia 18.50 18.50 4 Espresso 4.60 18.40 2 Cappuccino 5.60 11.20 1 RizCasimir 24.50 24.50 1 Pouletstrefensalat 25.50 25.50 1 Diavolo 20.50 20.50 Rechnungsbetrag Fr. 209.90 Eur 190.80 MWST NETTO STEUER BRUTTO 1=7.7% 194.89 15.01 209.90 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,20.03.2019,209.9,CHF
Da Paulo (77),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 6846 10.08.2018 TISCH 158 13:31:09 2 Menü 3 Pizza 18.90 37.80 2 Penne Arrabiata 21.50 43.00 1 P. Fiorentina 22.50 22.50 2 P. Diavolo 20.50 41.00 1 Cola Zero 5.00 5.00 2 San Pell. 5dl 6.00 12.00 2 Eistee 5.00 10.00 2 Rivella grün 5.00 10.00 1 Gorgonzola 19.50 19.50 Rechnungsbetrag Fr. 200.80 Eur 182.50 MWST NETTO STEUER BRUTTO 1 = 7.7% 186.44 14.36 200.80 Es bediente Sie Cosimo Vielen Dank und auf Wiedersehen bis zum nächsten mal... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,10.08.2018,200.8,CHF
Da Paulo (78),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 2032 06.03.2018 TISCH 78 20:01:44 2 Coca Cola 5.00 10.00 2 Eistee 5.00 10.00 1 RisZafferano 26.50 26.50 1 Filleto Tegamino 40.50 40.50 1 Rib-Eye 200g 48.50 48.50 3 Arnais 7.00 21.00 1 Rösti Nature 18.50 18.50 1 Bruschetta 8.50 8.50 1 Kl.Antip Misto 18.50 18.50 Rechnungsbetrag Fr. 202.00 Eur 183.60 MWST NETTO STEUER BRUTTO 1 = 7.7% 187.56 14.44 202.00 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal... CHE-237.307.037 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-237.307.037,06.03.2018,202,CHF
Da Paulo (79),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 2 21 Rechnung 04.05.2019 TISCH 68 22:24:06 2 Panache 5dl 6.70 13.40 1 KINDER FISCH 14.50 14.50 1 Aqua Pan. 5d1 6.30 6.30 3 Eistee 5.30 15.90 1 Taglia. Padrone 28.50 28.50 1 Cordonble Kalb 39.50 39.50 1 Espresso 4.60 4.60 1 Kaffee Creme 4.60 4.60 1 Primeburger300g 34.50 34.50 2 Kl.Caprese 14.50 29.00 1 Spag.Carbonara 23.50 23.50 1 KINDER BOLOGNESE 13.50 13.50 Rechnungsbetrag Fr. 227.80 Eur 207.10 MWST NETTO STEUER BRUTTO 1 = 7.7 % 211.51 16.29 227.80 Es bediente Sie Salvatore Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,04.05.2019,227.8,CHF
Da Paulo (8),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7614 02.09.2019 TISCH 78 21:05:16 2 Tagli Piemontese 27.50 55.00 1 San Pellegri 11 11.20 11.20 2 Frutti Di Mare 21.50 43.00 4 Espresso 4.60 18.40 2 Stange 3dl 4.70 9.40 1 Martini rosso 7.50 7.50 1 Fl.Amarone 74.00 74.00 1 Campari Orange 10.50 10.50 1 K1.CrudoParma 14.50 14.50 1 Mista 9.50 9.50 1 Kl.Caprese 14.50 14.50 Rechnungsbetrag Fr. 267.50 Eur 243.20 MWST NETTO STEUER BRUTTO 1 = 7.7% 248.38 19.12 267.50 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.5 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.5,02.09.2019,267.5,CHF
Da Paulo (80),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 2 21 Rechnung 8762 14.10.2019 TISCH 62 20:58:46 1 Cola Zero 5.30 5.30 1 San Pell. 5dl 6.30 6.30 1 Aqua Pan. 5dl 6.30 6.30 1 Espresso 4.60 4.60 2 1dl Papale 7.80 15.60 2 Nüsslisalat 14.90 29.80 2 Rehpfeffer 33.50 67.00 1 Souffle 11.50 11.50 1 Banana Split 11.50 11.50 Rechnungsbetrag Fr. 157.90 Eur 143.50 MWST NETTO STEUER BRUTTO 1 = 7.7% 146.61 11.29 157.90 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,14.10.2019,157.9,CHF
Da Paulo (81),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 3408 15.04.2019 TISCH 70 21:28:32 8 Panache 3dl 4.70 37.60 4 San Pell. 5dl 6.30 25.20 2 Aqua Pan. 5dl 6.30 12.60 1 Cordonbleu Schwein 29.50 29.50 1 Pfefferminztee 4.50 4.50 1 1 kugel 3.50 3.50 1 2 kugel 7.00 7.00 1 Spargel Ravioli 25.50 25.50 1 PolloSpargeln 29.50 29.50 1 Cor.Bleu Spargel 43.50 43.50 1 Kalbssnitzel Spargel 39.50 39.50 3 Verde 8.50 25.50 2 Rucola 13.50 27.00 2 Pan Cotta 8.50 17.00 Rechnungsbetrag Fr. 327.40 Eur 297.60 MWST NETTO STEUER BRUTTO 1 = 7.7 % 303.99 23.41 327.40 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.52 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.52,15.04.2019,327.4,CHF
Da Paulo (82),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7740 06.09.2019 TISCH 73 22:48:25 1 Aqua Pan. 5dl 6.30 6.30 1 Aqua Pan. 11 11.20 11.20 1 Fegato Vitello 33.50 33.50 2 Cordonble Kalb 39.50 79.00 4 Grappa Barolo 10.50 42.00 4 Espresso 4.60 18.40 1 Kaffee Creme 4.60 4.60 1 Papale fl. 52.00 52.00 2 Souffle 11.50 23.00 2 K1.Caprese 14.50 29.00 1 Rucola 13.50 13.50 1 Calzone 21.50 21.50 Rechnungsbetrag Fr. 334.00 Eur 303.60 MWST NETTO STEUER BRUTTO 1 = 7.7 % 310.12 23.88 334.00 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,06.09.2019,334,CHF
Da Paulo (83),RISTORANTE DA the PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 2 21 Rechnung 7350 24.08.2019 TISCH 152 21:43:43 2 Bitter Lemon 5.30 10.60 2 San Pellegri 11 11.20 22.40 1 Tortell.B. Salvia 21.50 21.50 1 Espresso 4.60 4.60 5 Kaffee Creme 4.60 23.00 1 Stange 3d1 4.70 4.70 3 Prosecco 1dl 9.50 28.50 1 Fl.Malbec 62.00 62.00 2 Lammnierstück 150g 34.50 69.00 3 1 kugel 3.80 11.40 1 2 kugel 7.60 7.60 1 Eglifilet 32.50 32.50 1 Ramazotti 8.50 8.50 1 Bruschetta 8.50 8.50 1 Verde 8.50 8.50 1 Mista 9.50 9.50 1 Rucola 13.50 13.50 1 Primeburger150g 26.50 26.50 1 Speck 3.00 3.00 1 Spiegelei 3.00 3.00 1 Rahm 1.50 1.50 1 Rahm 1.50 1.50 1 Rahm 1.50 1.50 Rechnungsbetrag Fr. 383.30 Eur 348.50 MWST NETTO STEUER BRUTTO 1 = 7.7% 355.90 27.40 383.30 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA the PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,24.08.2019,383.3,CHF
Da Paulo (84),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 ; 21 Rechnun: g 21.08.2019 TISCH 78 13:35:02 1 Menü 3 Pizza 19.90 19.90 3 Coca Cola 5.30 15.90 1 Hit 6 34.90 34.90 1 Menu 1 16.90 16.90 Rechnungsbetrag Fr. 87.60 Eur 79.60 MWST NETTO STEUER BRUTTO 1 = 7.7% 81.34 6.26 87.60 Es bediente Sie Salvatore Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,21.08.2019,87.6,CHF
Da Paulo (85),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnun: 13.04.2019 TISCH 74 19:53:12 1 Hugo 10.50 10.50 1 San Pell. 5dl 6.30 6.30 1 Aqua Pan. 11 11.20 11.20 2 1dl Tamaral 7.90 15.80 1 Cou. Romanoff 12.50 12.50 1 Pizza agli Asparagi 24.50 24.50 1 Spargelsalat 14.50 14.50 1 Aperol Spritz 12.00 12.00 1 Verde 8.50 8.50 1 Crema Pomodoro 9.50 9.50 1 K1.SteakSalat 13.50 13.50 1 Calzone 21.50 21.50 1 Passionate Italiana 10.50 10.50 1 Coup Baileys 11.50 11.50 2 Primeburger150g 26.50 53.00 2 Spiegelei 3.00 6.00 2 Speck 3.00 6.00 Rechnungsbetrag Fr. 247.30 Eur 224.80 MWST NETTO STEUER BRUTTO 1 = 7.7 % 229.62 17.68 247.30 Es bediente Sie Salvatore Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,13.04.2019,247.3,CHF
Da Paulo (86),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 08.10.2019 TISCH 63 20:47:28 2 Rivella rot 5.30 10.60 1 A.Schorle 5.30 5.30 1 Kl.Tort B.Salvia 18.50 18.50 1 K1. 4 Stagioni 18.50 18.50 3 1dl Tamaral 7.90 23.70 1 Espresso 4.60 4.60 1 Stange 3dl 4.70 4.70 1 Bruschetta 8.50 8.50 1 Margherita 16.50 16.50 1 Prosc.e Funghi 19.50 19.50 1 Hawaii 18.50 18.50 Rechnungsbetrag Fr. 148.90 Eur 135.40 MWST NETTO STEUER BRUTTO 1= 7.7 % 138.25 10.65 148.90 Es bediente Sie Salvatore Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,08.10.2019,148.9,CHF
Da Paulo (87),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7836 11.09.2019 TISCH 78 20:53:57 2 Coca Cola 5.30 10.60 2 Aqua Pan. 5dl 6.30 12.60 1 Filleto Tegamino 41.50 41.50 2 Espresso 4.60 9.20 2 +100g 11.00 22.00 1 Papale fl. 52.00 52.00 1 Rinds Entre 250g 46.50 46.50 1 Rinds Filet 250g 51.50 51.50 2 +100g 10.00 20.00 2 Mista 9.50 19.00 1 Kl.SteakSalat 13.50 13.50 Rechnungsbetrag Fr. 298.40 Eur 271.30 MWST NETTO STEUER BRUTTO 1=7.7% 277.07 21.33 298.40 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,11.09.2019,298.4,CHF
Da Paulo (88),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 2 Rechnung 406 13.01.2018 TISCH 73 21:28:31 1 San Pell. 5dl 6.00 6.00 1 Aqua Pan. 5dl 6.00 6.00 1 Gemistefischplatte 44.50 44.50 1 Doppio 6.50 6.50 3 Kaffee Creme 4.50 13.50 4 Stange 3dl 4.50 18.00 1 1dl Papale 7.30 7.30 1 Chardonnay 6.50 6.50 1 Gamberoni daPaulo 39.50 39.50 1 Bruschetta 8.50 8.50 1 Tiramisu 8.50 8.50 1 Pan Cotta 8.50 8.50 1 Primeburger150g 26.50 26.50 1 Spiegelei 3.00 3.00 1 Primeburger150g 26.50 26.50 1 Spiegelei 3.00 3.00 1 Speck 3.00 3.00 Rechnungsbetrag Fr. 235.30 Eur 204.60 MWST NETTO STEUER BRUTTO 1=8.0% 217.87 17.43 235.30 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal... CHE-237.307.037 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-237.307.037,13.01.2018,235.3,CHF
Da Paulo (89),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 9607 11.11.2019 TISCH 78 13:12:43 1 Menü 3 Pizza 19.90 19.90 2 San Pell. 5dl 6.30 12.60 4 Espresso 4.60 18.40 1 Menu 1 16.90 16.90 Rechnungsbetrag Fr. 67.80 Eur 61.60 MWST NETTO STEUER BRUTTO 1 = 7.7% 62.95 4.85 67.80 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,11.11.2019,67.8,CHF
Da Paulo (9),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7640 03.09.2019 TISCH 306 19:16:38 1 Rivella blau 5.30 5.30 2 Frutti Di Mare 21.50 43.00 1 Stange 3dl 4.70 4.70 2 1dl Papale 7.80 15.60 Rechnungsbetrag Fr. 68.60 Eur 62.40 MWST NETTO STEUER BRUTTO 1 = 7.7% 63.70 4.90 68.60 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,03.09.2019,68.6,CHF
Da Paulo (90),RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 5680 04.07.2019 TISCH 151 13:11:05 3 Granda insalata 18.50 55.50 1 Sprite 5.30 5.30 3 San Pell. 5dl 6.30 18.90 1 Aqua Pan. 5dl 6.30 6.30 2 Eistee 5.30 10.60 1 Rivella blau 5.30 5.30 1 Hit 7 29.90 29.90 2 Menu 1 16.90 33.80 2 Menu 2 23.90 47.80 Rechnungsbetrag Fr. 213.40 Eur 194.00 MWST NETTO STEUER BRUTTO 1=7.7% 198.14 15.26 213.40 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,04.07.2019,213.4,CHF
