file_name,text_extract,supp_name,supp_vat,date,amount,currency
Migros market (264), MIGROS GENOSSENSCHAFT MIGROS ZORICH MM DUBENDORF TEL. 044 801 66 77 --- UNSERE OEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF MClass Weisse Bohnen 2.05 1 Messbecher San 5.95 2 Karotten geraf. 320g 2.10 1 Krautstiel 4.80 1 Krautstiel 5.00 1 Spinat 3 X 2.60 7.80 1 TOTAL 27.70 BAR 30.00 ZURUECK 2.30 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 21.75 0.53 2 7.70 5.95 0.43 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE: 27.700 BESTEN DANK FÜR IHREN EINKAUF! 0060552213090300002770 ART 00008 TRANSAKTION: 05522 C BEDIEN. KNR KST. DATUM ZEIT 0000114 006 150054 13.02.2020 09:03,MIGROS GENOSSENSCHAFT,CHE-105.970.604,13.02.2020,27.7,CHF
Hirschen (25), Restaurant Hirschen Wehntalerstrasse 310 8046 Zürich Tel. 043 960 1 1683 4 Fläschli Rivella à 4.50 1 18.00 2 Café/Espresso à 4.30 1 8.60 1 Cupli Champagner 1 14.50 Bar 41.10 Inkl. MWSt/CHE-304.166.552 MWST 1 7.70% 2.94 38.16 04.05.2018 17:42 01 02 146'421,Restaurant Hirschen,CHE-304.166.552,04.05.2018,41.1,CHF
Migros market (109), MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ MM ROSENBERG TEL. 052 208 15 11 CHF LeChef Steak Mühle 4.50 2 Zwiebeln 2.00 1 LeChef Burger Mühle 4.50 2 Hamburger 6.10 1 Hamburger 6.10 1 Kopfsalat 2.50 1 Heinz Sauce Barbecue 3.15 1 Kassentragtasche 0.30 2 Hamburger 6.05 1 Hamburger 6.10 1 Hamburger 6.05 1 Buns 3 X 2.20 6.60 1 AKT Berliner 6 Stk. 4.10 1 Hamburger 6.10 1 Hamburger 6.10 1 AKT Evian 6x1.51 5.70 1 Aktion 1.15- 1 TOTAL 74.80 MAESTRO-CH 74.80 Buchung Maestro XXXXXXXXXXXXXXX0438 20.04.2018 11:41 #31408371/8992/A0000000043060*00088005/8 4348954185/934493/00000000002/8A43217BEE 96280726C0253A2E9E65A9/1# Total-EFT CHF: 74.80 TOTAL IN EURO 65.60 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 1 2.50 65.50 1.60 2 7.70 9.30 0.66 BESTEN DANK FÜR IHREN EINKAUF! 0090582720114100007480 ART 00018 TRANSAKTION: 05827 BEDIEN. KNR KST. DATUM ZEIT 0000118 009 94740 20.04.2018 11:41,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ MM ROSENBERG,CHE-105.784.711,20.04.2018,74.8,CHF
Migros market (243), MIGROS GENOSSENSCHAFT MIGROS ZORICH 20RD MM DÜBENDORF nelsnolper TEL. 044 801 66 77 ronu adipiM AsrbenozzoneO UNSERE OEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF Schweinshackfleisch 2 X 6.45 12.90 1 Hackfleisch Rind 6.90 1 Bio Rindshackfleisch 7.30 1 MClass Toast&Sandwich 1.10 1 Berliner gezuckert 2.10 1 AKT Mischpilze 3x200g BTL 7.80 1 TOTAL 38.10 BAR 100.10 ZURUECK 62.00 MWST-NUMMER CHE-105.970.604 MWST GRelsne MWST% TOTAL dbh03 MWST 1 2.50 38.10 0.93 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE: 38.100 ANZAHL STICKER FÜR DIESEN EINKAUF 1 BESTEN DANK FÜR IHREN EINKAUF 0060327815110000003810 ART 00007 TRANSAKTION: 03278 C BEDIEN. KNR KST. DATUM ZEIT 0000130 006 150054 15.09.2018 11:00 MNE ribhos 2010IM,MIGROS GENOSSENSCHAFT,CHE-105.970.604,15.09.2018,38.1,CHF
Migros market (95), MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 058 712 71 70 CHF Mittags-Menü 12.80 2 TOTAL 12.80 BAR 12.80 TOTAL IN EURO 12.10 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 12.80 0.92 CUMULUS-NUMMER: 2099.402.684.022 ERHALTENE PUNKTE: 12.800 BESTEN DANK FüR IHREN EINKAUF! 0520795221121100001280 ART 00001 TRANSAKTION: 07952 C BEDIEN. KNR KST. DATUM ZEIT 0000757 052 95480 21.10.2019 12:11,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,21.10.2019,12.8,CHF
Denner market (79)," DENNER Dübendorf Wallisellenstrasse 17 8600 Dübendorf 058 999 06 61 M Bezeichnung Betrag B San Pellegrino PET 6x1.25L 8 X 3.95 Aktion statt 45.60 31.60 B Rocchetta ohne Kohlen 6x1,5L 2 X 4.90 9.80 B Coca-Cola Zero 6x1,5L 11.70 Total CHF 53.10 POSTCARD 53.10 B MWSt. 2.5% 53.10 1.30 Total MWSt: 53.10 1.30 MwSt Nr. CHE-105.904.292 MWST Es bediente Sie: A. Dalovic Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team. Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 14.12.2018 15:48 #:93254 C:66102 6669325405433634 3252/6102/5286> *00223685 Buchung PostFinance Card #XXXX9420/14.12.2018/15:48/31400688*0022 3685/1Nsa3a/00000000004# Total-EFT CHF: 53.10",DENNER Dübendorf,CHE-105.904.292,14.12.2018,53.1,CHF
Migros market (283), M rbh0X 201pIM MIGROS GENOSSENSCHAFT MIGROS ZORICH MM DOBENDORF TEL. 044 801 66 7 UNSERE UEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF AKT Handy Trio 3 x 4.55 13.65 2 TOTAL 13.65 BAR 15.00 ZURUECK 1.35 rbh05 20TgiM Asrbensazon MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 2 7.70 13.65 0.98 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE: 13.650 ANZAHL STICKER FOR DIESEN EINKAUF 0 BESTEN DANK FÜR IHREN EINKAUF 0060868408094200001365 ARTel00003 TRANSAKTION 08684 CorpiM BEDIEN. KNR KST. DATUM ZEIT 0000126 006 150054 08.09.2018 09:42,MIGROS GENOSSENSCHAFT,CHE-105.970.604,08.09.2018,13.65,CHF
Hirschen (5), Restaurant Hirschen Wehntalerstrosse 310 8046 Zürich Tel. 043 960 1683 1 CUISINE 1 19.50 Bar 19.50 Inkl. MWSt/CHE-179.199.126 MWSI 1 7.70% 1.39 18.11 14.08.2019 20:00 01 03 199'288,Restaurant Hirschen,CHE-179.199.126,14.08.2019,19.5,CHF
Migros market (51), MIGROS GENOSSENSCHAFT MIGROS ZORICH TAKE AWAY GLATT TEL. 044 839 20 50 --- UNSERE OEFFNUNGSZEITEN MO-SA: 09:00-20:00 CHF Schweinshaxe 0.570kg X 18.00 CHF/kg 10.25 1 TARA 0.011kg TOTAL 10.25 BAR 20.30 ZURUECK 10.05 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 10.25 0.25 BESTEN DANK FÜR IHREN EINKAUF! 0890596124114700001025 VERKAEUFER : 0000006 Abdurrahman Kilinc ART 00001 TRANSAKTION: 05961 BEDIEN. KNR KST. DATUM ZEIT 0000889 089 150564 24.01.2019 11:47,MIGROS GENOSSENSCHAFT,CHE-105.970.604,24.01.2019,10.25,CHF
Migros Restaurant  (24), MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tagesspezialität 14.80 2 Menüsalat / Kampott 2.00 2 PET Getränk 0 Aroma 3.40 2 TOTAL 20.20 POSTFINANCE CARD 20.20 Buchung PostFinance Card Contactless XXXX9916 08.04.2019 12:20 #31408412/6676/A0000001110101*00101082/4 260904788/1Wp5Lt/00000000004/33A816CACB3 74C87AC137627EEAC001F/2# Total-EFT CHF: 20.20 TOTAL IN EURO 18.35 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MI 2 7.70 20.20 BESTEN DANK FÜR IHKLH LINKAUF! 0510561208122000002020 ART 00003 TRANSARTION: 05612 BEDIEN. KNR KST. DATUM ZEIT 0000757 051 95480 08.04.2019 12:20,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,08.04.2019,20.2,CHF
Denner market (73)," DENNER Dübendorf Wallisellenstrasse 17 8600 Dübendorf 058 999 06 61 M Bezeichnung Betrag B San Pellegrino PET 6x1.25L 5 X 3.80 Aktion statt 28.50 19.00 X 19b el2 nenr B Kalbshaxen ca. 400g 8.50 B Kalbshaxen ca. 400g 8.80 B Kalbshaxen ca. 400g 9.65 B Kalbshaxen ca. 400g 8.25 B Kalbshaxen ca. 400g 8.05 Total CHF 62.25 Bargeld CHF 202.25 Rückgeld CHF 140.00 B MWSt. 2.5% 62.25 1.52 Total MWSt: 62.25 1.52 MwSt Nr. CHE-105.904.292 MWST Es bediente Sie: X. MORINA Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team. Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 23.01.2019 10:22 #:10946 C:66102 6661094605433674",DENNER Dübendorf,CHE-105.904.292,23.01.2019,62.25,CHF
Migros market (2), micasa MIGROS GENOSSENSCHAFT MIGROS ZURICH MICASA DUBENDORF-HOCHBORD TEL. 044 824 10 50 *** UNSERE OEFFNUNGSZEITEN MO-FR: 09:00-20:00 SA: 09:00-18:00 CHF Glasflasche KALINA 4.50 2 Glasflasche LISETTA 2 X 3.50 7.00 2 TOTAL 11.50 POSTFINANCE CARD 11.50 Buchung PostFinance Card XXXX9420 30.04.2018 16:23 431410051/12031/A0000001110101*00060336 3991993365/17XmZR/00000000004/E08B32A4CD 91F4B7021B12A480832268/2 Total-EFT CHF: 11.50 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 2 7.70 11.50 0.82 CUMULUS-NUMMER: 2099.317.932.11 ERHALTENE PUNKTE: 11.500 BESTEN DANK FüR IHREN EINKAUF! 0210140430162300001150 ART 00003 TRANSAKTION: 01404 C BEDIEN. KNR KST. DATUM ZEIT 0000109 021 150424 30.04.2018 16:23,MIGROS GENOSSENSCHAFT,CHE-105.970.604,30.04.2018,11.5,CHF
Denner market (85)," DENNER Dübendorf Wallisellenstrasse 17 8600 Dübendorf 044 822 30 01 M Bezeichnung Betrag C Vanish Oxi Mult Pulver 2,5kg 18.90 C Persil Gel Univer 70WG 5,11L 18.95 C Pinot Grigio Ungarn 6x75cl 4 X 19.95 Aktion statt 108.00 79.80 Total CHF 117.65 Bargeld CHF 120.00 Rückgeld CHF 2.35 C MWSt. 7.7% 117.65 8.41 Total MWSt: 117.65 8.41 MwSt Nr. CHE-105.904.292 MWST Es bediente Sie: Asmir Batilovic Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team. Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 05.04.2018 10:33 #:64788 C:66102 6666478805433381",DENNER Dübendorf,CHE-105.904.292,05.04.2018,117.65,CHF
Veneziana (1)," Pizzeria Veneziana Usterstrasse 61 8600 Dübendorf 044 450188 33 www.pizzeriaveneziana.ch Quittung 14.04.19, 20:39:14 1 Venezia ben cotta 20.00 1 Peroni 4.50 1 Espresso 3.50 Total: 28.00CHF www.WaiterOne.net",Pizzeria Veneziana,,14.04.2019,28.0,CHF
Denner market (111)," DENNER Dübendorf Wallisellenstrasse 17 8600 Dübendorf 044 822 30 01 M Bezeichnung Betrag B Schweinsnierstück am ca.900g Aktion 11.30 B Schweinsnierstück am ca.900g Aktion 13.60 B Schweinsnierstück am ca.900g Aktion 13.45 Total CHF 38.35 Bargeld CH 200.00 Rückgeld CHF 161.65 8 MWSt. 2.5% 38.35 0.94 Total MWSt: 38.35 0.94 MwSt Nr. CHE-105.904.292 MWST Es bediente Sie: XHEVAHIRE MORINA Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team. Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 11.04.2018 08:53 #:67726 C:66102 6666772605433387",DENNER Dübendorf,CHE-105.904.292,11.04.2018,38.35,CHF
Da Paulo (15), RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7103 17.08.2019 TISCH 62 20:43:26 1 San Pell. 5dl 6.30 6.30 1 Kl.Tagli Padrone 25.50 25.50 1 iletto.Balsamico 41.50 41.50 2 Espresso 4.60 9.20 2 Stange 3dl 4.70 9.40 1 Papale fl. 52.00 52.00 2 Menüsalat 4.50 9.00 1 Sorbet Cassis 12.50 12.50 Rechnungsbetrag Fr. 165.40 Eur 150.40 MWST NETTO STEUER BRUTTO 1 = 7.7% 153.57 11.83 165.40 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,17.08.2019,165.4,CHF
Avia (11)," AVIA Tankstelle STORE SERVICE Neunbrunnenstrasse 40 8050 Zürich Tankstellen-Nr.: 0000590051 Beleg-Nr. 7595/008 I:1 31.03.19 19:31 Rechnung LIEFERANT: Osterwalder Zürich AG Neunbrunnenstrasse 40 8050 Zürich MWST-Nr.: CHE-105.837.454 MWST 103854 COLA ZERO 1,5L 2.95 CHF B 103875 RIVELLA ROT 1,5L 3.20 CHF B 103744 J.D. WHISKY 70CL 39.90 CHF A 100384 QUOLLFR 6X50CL 45.60 CHF A 4 St 11.40 CHF/St Total Shop 91.65 CHF MwSt. B 2.50 % 0.15 CHF MwSt. A 7.70 % 6.11 CHF Gesamtbetrag 91.65 CHF gegeben in 100.00 CHF Rückgeld 8.35 CHF Typ Netto MwSt Brutto A: 7.70% 79.39 6.11 85.50 B: 2.50% 6.00 0.15 6.15 Summe 85.39 6.26 91.65 Beträge in EUR Gesamtbetrag 83.68 EUR Vielen Dank, gute Fahrt und auf Wiedersehen.",Osterwalder Zürich AG,CHE-105.837.454,31.03.2019,91.65,CHF
Migros market (130), MIGROS GENOSSENSCHAFT MIGROS ZÜRICH TAKE AWAY BOLACH TEL. 044 860 75 04 --- UNSERE OEFFNUNGSZEITEN MO-FR: 08:00-20:00 SA: 08:00-18:00 CHF Getränk 5dl 2.70 1 Poulet Sandwich 6.50 1 BAGUETTE TESSINE 6.50 2 TOTAL 15.70 BAR 50.00 ZURUECK 34.30 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 9.20 0.22 2 7.70 6.50 0.46 BESTEN DANK FÜR IHREN EINKAUF! Toilettencode 458 0820077122095500001570 VERKAEUFER : 0000001 Astrid Mühlebach ART 00003 TRANSAKTION: 00771 BEDIEN. KNR KST. DATUM ZEIT 0000882 082 150559 22.01.2018 09:55,MIGROS GENOSSENSCHAFT,CHE-105.970.604,22.01.2018,15.7,CHF
Lidl (35), Lidl lohnt sich. LiDE www.darum-lidl.ch Kostenlose Kundenhotline: 0800 857 000 www.lidl.ch/kontakt CHF 9.90 B Einwegmasken 50 Stk. 1.29 A Schinkengipfel 2.99 A Chiabrot 14.18 Zwischensumme -0.03 Rundung 14.15 Dein Lidl Preis 14.15 Karte *** Kundenbeleg *** Buchung Mastercard kontaktlos XXXXXXXXXXXX7657 02.11.2020 19:03:01 Trm-Id: 32182225 AID: A0000000041010 Trx. Seq-Cnt: 80144 Auth. Code: 444484 CD8725D2B0EB2119CF1645CB5E15CDC6 01 Total-EFT CHF : 14.15 A 2.5 % MwSt von 4.28 0.10 B 7.7 % MwSt von 9.90 0.71 0326 144339/02 02.11.20 19:02 MWST.Nr. CHE-116.347.467 MWST,Lidl,CHE-116.347.467,02.11.2020,14.15,CHF
Punto (48), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-5979 21:31:25 18.06.2019 3x Acqua Panna 1/2 1 Fr 5.00 Fr 15.00 6x Col Reale Bianco Fr 6.00 Fr 36.00 2x Vitello Tonnato Fr 19.50 Fr 39.00 1x Tagliere Nostrano Fr 19.50 Fr 19.50 1x Caprese con mozza Fr 16.50 Fr 16.50 1x Taglierini al Tar Fr 26.00 Fr 26.00 1x Ravioli al tartuf Fr 26.00 Fr 26.00 1x Spaghetti alla Ca Fr 21.00 Fr 21.00 1x Pizzoccheri alla Fr 21.00 Fr 21.00 1x Grillo Sicilia 75 Fr 41.00 Fr 41.00 1x Espresso Fr 2.80 Fr 2.80 1x Dai - Dai Fr 5.00 Fr 5.00 1x Sfogliatella Fr 10.00 Fr 10.00 1x Semifreddo con Pi Fr 9.00 Fr 9.00 Total Fr 287.80 Gegeben (Bar) Fr 287.80 MwSt.% Brutto Netto MwSt. 7.7% Fr 287.80 Fr 267.22 Fr 20.58 Bedient von: Service Punto9 Tisch: Tisch 12 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,18.06.2019,287.8,CHF
Post (68), DIEPOSIT 8021 Zürich 1 Sihlpost 04.09.2019 / 21:30 / S10 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 A-Post Plus bis B5 (9) 3.40 Nr 98.01.802100.10302960 kg 0.020 Aufgabe nach Annahmeschluss Total CHF 3.40 Bargeld ein -4.00 Rückgeld 0.60 (9): inkl. MWSt (7.7%) 0.24 Code mit der Post-App scannen und Sendung(en) verfoigen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,04.09.2019,3.4,CHF
China fast (4), CHINA FAST & GOOD SCHAFFHAUSERSTR 116 8152 GLATTBRUGG ZH TEL. 044 810 42 62 CHE-108.671.842 MWST REG 13.01.2019 19:31 VERK.01 135320 KU 1 1 POULET SZECHWA 20.00 1 DIVERSES 7.00 1 REIS 9.00 1 DIVERSES 20.00 1 MINERALWASSER 3.00 1 MINERALWASSER 3.00 1 MINERALWASSER 3.00 2.5% MWST > 1.59 TOTAL 65.00 BAR 65.00 BESTEN DANK FUER IHREN EINKAUF,CHINA FAST & GOOD,CHE-108.671.842,13.01.2019,65.0,CHF
Buckhauser (4), BUCKHUSER BUCKHUSER Buckhauserstrasse 36 CH-8048 Zürich Rechnung : 164352/0 Datum : 09.01.2019 Tisch : 66/0 Menge Bezeichnung Preis MW 3 Coca Cola Zero 14.40 1 Summe CHF 14.40 Euro 13.09 Mehrwertsteuer: MW Satz Brutto Steuer 1 7.7 % 14.40 1.05 0.00 % RaDatt auf berechtigte Artikel Summe Brutto 14.40 Maestro 14.40 Es bediente Sie Annett Th CHE-102.823.622 MWST Besten Dank für Ihren Besuch! Frühstück am Wochenende bis 14:00 Uhr,BUCKHUSER,CHE-102.823.622,09.01.2019,14.4,CHF
Coop market (78)," coop Für mich und dich. Wallisellen Richti-Shopping Artikel menge Preis Aktion Total Doppelbuerli 2St 180 1 1.50 1.50 0 Big Silsergipfel 3 1.30 3.90 0 Marlboro Red B-PT 1 8.80 8.80 1# TOTAL CHF 14.20 54.20 BAR -40.00 Zurück CHF COOP GENOSSENSCHAFT, CHE-116.311.185 HWST GR MWST% TOTAL MWST 0 2.50 5.40 0.13 1 7.70 8.80 0.63 5 Anzahl gekaufter Artikel SUPERCARD KK.: 2501******6557 SALDO 9583 ALTER PUNKTESTAND SUB-/TOTAL EXCL.* 14.20 14 14 SUPERPUNKTE AUS EINKAUF SALDO 9597 NEUER PUNKTESTAND Erhalten physische Sammelmarken 1 Wildnis # ARTIKEL NUR PUNK TEBERECHTIGT / KEIN RABATT ES BEDIENTE SIE Frau Imeri Dankãa für Ihre Ichauf 01.09.20 08:43 02695 00363588 002 000455 T",COOP GENOSSENSCHAFT,CHE-116.311.185,01.09.2020,14.2,CHF
Migros Restaurant  (32), MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Mittags-Menü 14.80 2 Kleinbrot diverse 1.00 2 PET Getränk / RedBull 3.60 2 TOTAL 19.40 BAR 100.00 ZURUECK 80.60 TOTAL IN EURO 17.00 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 19.40 1.39 BESTEN DANK FÜR IHREN EINKAUF! 0520975113123700001940 ART 00003 TRANSAKTION: 09751 BEDIEN KNR KST. DATUM ZEIT 0000754 052 95480 13.02.2018 12:37,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,13.02.2018,19.4,CHF
Migros market (3), micasa MIGROS GENOSSENSCHAFT MIGROS ZURICH NICASA VOLKETSWIL TEL. 058 563 45 50 UNSERE OEFFNUNGSZEITEN MO-FR: 09:00-20:00 SA: 08:00-18:00 CHF CD Box weiss STORA 6.50 2 TOTAL 6.50 BAR 10.00 ZURUECK 3.50 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 2 7.70 6.50 0.46 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE: 6.500 ANZAHL STICKER FüR DIESEN EINKAUF 0 FAHIGROS-MITGI I EDER: t 1 STICKER BESTEN DANK FüR IHREN EINKAUF 0030420502141100000650 ART 00001 TRANSAKTION: 04205 C BEDIEN. KNR KST. DATUM ZEIT 0000303 003 150441 02.03.2018 14:11,MIGROS GENOSSENSCHAFT,CHE-105.970.604,02.03.2018,6.5,CHF
Coop market (196)," coop ussb Für mich und dich. Zürich Albisriederplatz Artikel Menge Preis Aktion Total nutsh eib 107 ni3 Rueblischnitten 2Stlsh the 3.50 3.50 0 Bio Kaffeerahm 330ML shub 1.65 1.65 Osta Président Roquefort 3.70 E 3.70 0 Bio Eier Schweiz 60g west 4.95 2.45 2.45 OL Poulet Mini Filet 0.275 10.05 10.05 0 Mini Pic 90G 1 3.50 3.50 0 Salametti 1 6.55 6.55 0 Apfel des Monats 1 3.95 3.95 0 Olivenöl e.u. IL 1 13.95 11.15 11.15 OA Geb. Kehr ichtsack 1 20.20 20.20 1* Papiertragetasche 0.30 0.30 1# shoW ttsta :usabadeM 20.00 TOTAL CHF 67.00 BAR 200.00 Zurück CHF -133.00 COOP GENOSSENSCHAFT, CHE-116.311-185 MWST GR MUST% TOTAL MWST netsT 0 2.50 46.50 dos 1.13 shoW ttsta 1 7.70 20.50 1,47 SEE. uxsb Sie sparen 5.30 Anzahl gekaufter Artikel 11 SUPERCARD NR.: 2501 ******8234 ALTER PUNKIESTAND V menis diea SALDO 6875 SuPo hebnurt 3.95 39 SUB-/TOTAL EXCL. netsT 46.80 46 OIL IOW Hsta SUPERPUNKTE AUS EINKAUF n610v 85 eor NEVER PUNKIESTAND usebadoM SALDO 6960 Erhalten physische Samelearken Frozen 4 Trophy Frühstück 4 * ARTIKEL ISI NICHT PUNKIE- UND RARATT BERECHTIGT # ARTIKEL NUR PUNKTEBERECHTIGT / KEIN RABATT netsT nslgswish US dola nen ahow ES BEDIENTE SIE Frau Pajaziti rdeM ETA Danke für Ihre Ichauf 99000100545091219000670026 misusa narlosmails 09.12.19 18:30 00545 00375595 001 000267467 gnullejamu ela show",COOP GENOSSENSCHAFT,CHE-116.311-185,09.12.2019,67.0,CHF
Da Paulo (14), RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 : 21 21 Rechnung 10451 07.12.2019 TISCH 68 22:16:38 20 Coca Cola 5.30 106.00 6 Aqua Pan. 11 11.20 67.20 4 San Pellegri 11 11.20 44.80 1 Saltinbocca Romana 37.50 37.50 3 Filleto Tegamino 41.50 124.50 5 Espresso 4.60 23.00 5 Kaffee Creme 4.60 23.00 4 Absolut Vodka 11.50 46.00 2 Stange 3dl 4.70 9.40 3 Kürbis suppe 9.50 28.50 11 Papale fl. 52.00 572.00 14 Rinds Filet 250g 51.50 721.00 2 Rib-Eye 300g 59.50 119.00 4 1 kugel 3.80 15.20 1 2 kugel 7.60 7.60 10 Chardonnay 6.80 68.00 1 Martini Bianco 8.50 8.50 4 Souffle 11.50 46.00 4 Zusätzlichegetränke 3.50 14.00 17 +100g 10.00 170.00 8 Verde 8.50 68.00 2 Mista 9.50 19.00 4 K1.Caprese 14.50 58.00 3 Crema Pomodoro 9.50 28.50 2 Steinpilz Suppe 11.50 23.00 1 Tonno 18.50 18.50 1 Pizza Padrone 24.50 24.50 1 Pan Cotta 9.50 9.50 5 Banana Split 11.50 57.50 4 Cou Denemark 11.50 46.00 1 + 6.00 SFr. 6.00 6.00 1 Rahm 1.50 1.50 Rechnungsbetrag Fr. 2611.20 Eur 2373.80 MWST NETTO STEUER BRUTTO 1=7.7% 2424.51 186.69 2611.20 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,07.12.2019,2611.2,CHF
Punto (102), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr. 1-5401 21:22:44 25.04.2019 4x San Pellegrino Wa Fr 5.00 Fr 20.00 1x Sprite Fr 4.80 Fr 4.80 2x Insalata Verde Fr 8.00 Fr 16.00 2x Insalata Mista Fr 10.00 Fr 20.00 3x Casarecci Al Pest Fr 22.00 Fr 66.00 1x Divers. Pasta & R Fr 21.00 Fr 21.00 4x Elios Negroamaro Fr 5.00 Fr 20.00 3x Espresso Fr 2.80 Fr 8.40 Total Fr 176.20 Gegeben (Bar) Fr 176.20 MwSt. % Brutto Netto MwSt. 7.7% Fr 176.20 Fr 163.60 Fr 12.60 Bedient von: Service Punto9 Tisch: Tisch 4 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,25.04.2019,176.2,CHF
Migros market (166), MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tagesspezialität 14.80 2 Branches 1.20 2 TOTAL 16.00 BAR 100.00 ZURUECK 84.00 TOTAL IN EURO 14.55 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 16.00 1.14 BESTEN DANK FüR IHREN EINKAUF! 0520953530122000001600 ART 00002 TRANSARTION: 09535 BEDIEN. KNR KST. DATUM ZEIT 0000752 052 95480 30.01.2019 12:20,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,30.01.2019,16.0,CHF
